frame,plate,confidence
5482,B 2306 BYH,0.5748220411260679
5483,B 2306 BYH,0.5748220411260679
5484,B 2306 BYH,0.5748220411260679
5485,B 2306 BYH,0.5748220411260679
5486,B 2306 BYH,0.5748220411260679
5487,B 2306 BYH,0.5748220411260679
5488,B 2306 BYH,0.5748220411260679
5489,B 2306 BYH,0.5748220411260679
5490,B 2306 BYH,0.5748220411260679
5491,B 2306 BYH,0.5748220411260679
5492,B 2306 BYH,0.5748220411260679
5493,B 2306 BYH,0.5748220411260679
5494,B 2306 BYH,0.5748220411260679
5495,B 2306 BYH,0.5748220411260679
5496,B 2306 BYH,0.5748220411260679
5497,B 2306 BYH,0.5748220411260679
5498,B 2306 BYH,0.5748220411260679
5499,B 2306 BYH,0.5748220411260679
5500,B 2306 BYH,0.5748220411260679
5501,B 2306 BYH,0.5748220411260679
5502,B 2306 BYH,0.5748220411260679
5503,B 2306 BYH,0.5748220411260679
5504,B 2306 BYH,0.5748220411260679
5505,B 2306 BYH,0.5748220411260679
5506,B 2306 BYH,0.5748220411260679
5507,B 2306 BYH,0.5748220411260679
5508,B 2306 BYH,0.5748220411260679
5509,B 2306 BYH,0.5748220411260679
5510,B 2306 BYH,0.5748220411260679
5511,B 2306 BYH,0.5748220411260679
5512,B 2306 BYH,0.5748220411260679
5513,B 2306 BYH,0.5748220411260679
5514,B 2306 BYH,0.5748220411260679
5531,B 2306 BYH,0.7207163067183868
5532,B 2306 BYH,0.7207163067183868
5533,B 2306 BYH,0.7207163067183868
5534,B 2306 BYH,0.7207163067183868
5536,B 2306 BYH,0.6251367618498733
5537,B 2306 BYH,0.6251367618498733
5538,B 2306 BYH,0.6251367618498733
5539,B 2306 BYH,0.6251367618498733
5540,B 2306 BYH,0.6251367618498733
5541,B 2306 BYH,0.6251367618498733
5542,B 2306 BYH,0.6251367618498733
5543,B 2306 BYH,0.6251367618498733
5544,B 2306 BYH,0.6251367618498733
5545,B 2306 BYH,0.6251367618498733
5546,B 2306 BYH,0.6251367618498733
5547,B 2306 BYH,0.6251367618498733
5548,B 2306 BYH,0.6251367618498733
5549,B 2306 BYH,0.6251367618498733
5550,B 2306 BYH,0.6251367618498733
5551,B 2306 BYH,0.6251367618498733
5552,B 2306 BYH,0.6251367618498733
5553,B 2306 BYH,0.6251367618498733
5554,B 2306 BYH,0.6251367618498733
5555,B 2306 BYH,0.6251367618498733
5556,B 2306 BYH,0.6251367618498733
5557,B 2306 BYH,0.6251367618498733
5558,B 2306 BYH,0.6251367618498733
5559,B 2306 BYH,0.6251367618498733
5560,B 2306 BYH,0.6251367618498733
5561,B 2306 BYH,0.6251367618498733
5562,B 2306 BYH,0.6251367618498733
5563,B 2306 BYH,0.6251367618498733
5564,B 2306 BYH,0.6251367618498733
5565,B 2306 BYH,0.6251367618498733
5566,B 2306 BYH,0.6251367618498733
5567,B 2306 BYH,0.6251367618498733
5568,B 2306 BYH,0.6251367618498733
5580,P 2942 UP,0.3304386411172318
5581,P 2942 UP,0.3304386411172318
5582,P 2942 UP,0.3304386411172318
5584,P 2942 UP,0.3304386411172318
5585,P 2942 UP,0.3304386411172318
5586,P 2942 UP,0.3304386411172318
5587,P 2942 UP,0.3304386411172318
5592,P 2942 UP,0.3304386411172318
5593,P 2942 UP,0.3304386411172318
5594,P 2942 UP,0.3304386411172318
5636,P 2942 UP,0.3304386411172318
5637,P 2942 UP,0.3304386411172318
5638,P 2942 UP,0.3304386411172318
5639,P 2942 UP,0.3304386411172318
5640,P 2942 UP,0.3304386411172318
5641,P 2942 UP,0.3304386411172318
5642,P 2942 UP,0.3304386411172318
5643,P 2942 UP,0.3304386411172318
5644,P 2942 UP,0.3304386411172318
5645,B 3514 BMJ,0.48082386038809044
5646,B 3514 BMJ,0.48082386038809044
5647,B 3514 BMJ,0.48082386038809044
5648,B 3514 BMJ,0.48082386038809044
5649,B 3514 BMJ,0.48082386038809044
5650,B 3514 BMJ,0.48082386038809044
5651,B 3514 BMJ,0.48082386038809044
5652,B 3514 BMJ,0.48082386038809044
5653,B 3514 BMJ,0.48082386038809044
5654,B 3514 BMJ,0.48082386038809044
5655,B 3514 BMJ,0.48082386038809044
5656,B 3514 BMJ,0.48082386038809044
5657,B 3514 BMJ,0.48082386038809044
5658,B 3514 BMJ,0.48082386038809044
5659,B 3514 BMJ,0.48082386038809044
5660,B 3514 BMJ,0.48082386038809044
5661,B 3514 BMJ,0.48082386038809044
5662,B 3514 BMJ,0.48082386038809044
5663,B 3514 BMJ,0.48082386038809044
5664,B 3514 BMJ,0.48082386038809044
5665,B 3514 BMJ,0.48082386038809044
5666,B 3514 BMJ,0.48082386038809044
5667,B 3514 BMJ,0.48082386038809044
5668,B 3514 BMJ,0.48082386038809044
5669,B 3514 BMJ,0.48082386038809044
5670,B 3514 BMJ,0.48082386038809044
5671,B 3514 BMJ,0.48082386038809044
5672,B 3514 BMJ,0.48082386038809044
5673,B 3514 BMJ,0.48082386038809044
5674,B 3514 BMJ,0.48082386038809044
5675,B 3514 BMJ,0.48082386038809044
5676,B 3514 BMJ,0.48082386038809044
5677,B 3514 BMJ,0.48082386038809044
5678,B 3514 BMJ,0.48082386038809044
5679,B 3514 BMJ,0.48082386038809044
5680,B 3514 BMJ,0.48082386038809044
5681,B 3514 BMJ,0.48082386038809044
5682,B 3514 BMJ,0.48082386038809044
5683,B 3514 BMJ,0.48082386038809044
5684,B 3514 BMJ,0.48082386038809044
5685,B 3514 BMJ,0.48082386038809044
5686,B 3514 BMJ,0.48082386038809044
5687,P 2942 UP,0.3304386411172318
6727,B 2326 BZV,0.8280255326751418
6728,B 2326 BZV,0.8280255326751418
6729,B 2326 BZV,0.8280255326751418
6730,B 2326 BZV,0.8280255326751418
6731,B 2326 BZV,0.8280255326751418
6732,B 2326 BZV,0.8280255326751418
6733,B 2326 BZV,0.8280255326751418
6734,B 2326 BZV,0.8280255326751418
6735,B 2326 BZV,0.8280255326751418
6736,B 2326 BZV,0.8280255326751418
6737,B 2326 BZV,0.8280255326751418
6738,B 2326 BZV,0.8280255326751418
6739,B 2326 BZV,0.8280255326751418
6740,B 2326 BZV,0.8280255326751418
6741,B 2326 BZV,0.8280255326751418
6742,B 2326 BZV,0.8280255326751418
6743,B 2326 BZV,0.8280255326751418
6744,B 2326 BZV,0.8280255326751418
6745,B 2326 BZV,0.8280255326751418
6746,B 2326 BZV,0.8280255326751418
6747,B 2326 BZV,0.8280255326751418
6748,B 2326 BZV,0.8280255326751418
6749,B 2326 BZV,0.8280255326751418
6750,B 2326 BZV,0.8280255326751418
6751,B 2326 BZV,0.8280255326751418
6752,B 2326 BZV,0.8280255326751418
6753,B 2326 BZV,0.8280255326751418
6754,B 2326 BZV,0.8280255326751418
6755,B 2326 BZV,0.8280255326751418
6756,B 2326 BZV,0.8280255326751418
6757,B 2326 BZV,0.8280255326751418
6758,B 2326 BZV,0.8280255326751418
6759,B 2326 BZV,0.8280255326751418
6760,B 2326 BZV,0.8280255326751418
6761,B 2326 BZV,0.8280255326751418
6762,B 2326 BZV,0.8280255326751418
6763,B 2326 BZV,0.8280255326751418
6764,B 2326 BZV,0.8280255326751418
6765,B 2326 BZV,0.8280255326751418
6766,B 2326 BZV,0.8280255326751418
6767,B 2326 BZV,0.8280255326751418
6768,B 2326 BZV,0.8280255326751418
6770,B 2326 BZU,0.7030477623246961
6771,B 2326 BZU,0.7030477623246961
6772,B 2326 BZU,0.7030477623246961
6773,B 2326 BZU,0.7030477623246961
6774,B 2326 BZU,0.7030477623246961
6775,B 2326 BZU,0.7030477623246961
6776,B 2326 BZU,0.7030477623246961
6777,B 2326 BZU,0.7030477623246961
6778,B 2326 BZU,0.7030477623246961
6779,B 2326 BZU,0.7030477623246961
6780,B 2326 BZU,0.7030477623246961
6781,B 2326 BZU,0.7030477623246961
6782,B 2326 BZU,0.7030477623246961
6783,B 2326 BZU,0.7030477623246961
6784,B 2326 BZU,0.7030477623246961
6785,B 2326 BZU,0.7030477623246961
6786,B 2326 BZU,0.7030477623246961
6787,B 2326 BZU,0.7030477623246961
6788,B 2326 BZU,0.7030477623246961
6789,B 2326 BZU,0.7030477623246961
6790,B 2326 BZU,0.7030477623246961
6791,B 2326 BZU,0.7030477623246961
6792,B 2326 BZU,0.7030477623246961
6793,B 2326 BZU,0.7030477623246961
6794,B 2326 BZU,0.7030477623246961
6795,B 2326 BZU,0.7030477623246961
6796,B 2326 BZU,0.7030477623246961
6797,B 2326 BZU,0.7030477623246961
6798,B 2326 BZU,0.7030477623246961
6799,B 2326 BZU,0.7030477623246961
6800,B 2326 BZU,0.7030477623246961
6801,B 2326 BZU,0.7030477623246961
6802,B 2326 BZU,0.7030477623246961
6803,B 2326 BZU,0.7030477623246961
6804,B 2326 BZU,0.7030477623246961
6805,B 2326 BZU,0.7030477623246961
6806,B 2326 BZU,0.7030477623246961
6807,B 2326 BZU,0.7030477623246961
6808,B 2326 BZU,0.7030477623246961
6809,B 2326 BZU,0.7030477623246961
6810,B 2326 BZU,0.7030477623246961
6811,B 2326 BZU,0.7030477623246961
6812,B 2326 BZU,0.7030477623246961
6813,B 2326 BZU,0.7030477623246961
6815,B 2326 BZI,0.47143545470241505
6816,B 2326 BZI,0.47143545470241505
6817,B 2326 BZI,0.47143545470241505
6818,B 2326 BZI,0.47143545470241505
6819,B 2326 BZI,0.47143545470241505
6820,B 2326 BZI,0.47143545470241505
6821,B 2326 BZI,0.47143545470241505
6822,B 2326 BZI,0.47143545470241505
6823,B 2326 BZI,0.47143545470241505
6824,B 2326 BZI,0.47143545470241505
6825,B 2326 BZI,0.47143545470241505
6826,B 2326 BZI,0.47143545470241505
6827,B 2326 BZI,0.47143545470241505
6828,B 2326 BZI,0.47143545470241505
6829,B 2326 BZI,0.47143545470241505
6830,B 2326 BZI,0.47143545470241505
6831,B 2326 BZI,0.47143545470241505
6832,B 2326 BZI,0.47143545470241505
6833,B 2326 BZI,0.47143545470241505
6834,B 2326 BZI,0.47143545470241505
6835,B 2326 BZI,0.47143545470241505
6836,B 2326 BZI,0.47143545470241505
6837,B 2326 BZI,0.47143545470241505
6838,B 2326 BZI,0.47143545470241505
6839,B 2326 BZI,0.47143545470241505
6840,B 2326 BZI,0.47143545470241505
6841,B 2326 BZI,0.47143545470241505
6842,B 2326 BZI,0.47143545470241505
6843,B 2326 BZI,0.47143545470241505
6844,B 2326 BZI,0.47143545470241505
6845,B 2326 BZI,0.47143545470241505
6846,B 2326 BZI,0.47143545470241505
6847,B 2326 BZI,0.47143545470241505
6848,B 2326 BZI,0.47143545470241505
6849,B 2326 BZI,0.47143545470241505
6850,B 2326 BZI,0.47143545470241505
6851,B 2326 BZI,0.47143545470241505
6852,B 2326 BZI,0.47143545470241505
6853,B 2326 BZI,0.47143545470241505
6854,B 2326 BZI,0.47143545470241505
6855,B 2326 BZI,0.47143545470241505
6856,B 2326 BZI,0.47143545470241505
6857,B 2326 BZI,0.47143545470241505
6858,B 2326 BZI,0.47143545470241505
6859,B 2326 BZI,0.47143545470241505
6861,B 2326 BZV,0.6179129069470708
6862,B 2326 BZV,0.6179129069470708
6863,B 2326 BZV,0.6179129069470708
6864,B 2326 BZV,0.6179129069470708
6865,B 2326 BZV,0.6179129069470708
6866,B 2326 BZV,0.6179129069470708
6867,B 2326 BZV,0.6179129069470708
6868,B 2326 BZV,0.6179129069470708
6869,B 2326 BZV,0.6179129069470708
6870,B 2326 BZV,0.6179129069470708
6871,B 2326 BZV,0.6179129069470708
6872,B 2326 BZV,0.6179129069470708
6873,B 2326 BZV,0.6179129069470708
6874,B 2326 BZV,0.6179129069470708
6875,B 2326 BZV,0.6179129069470708
6876,B 2326 BZV,0.6179129069470708
6877,B 2326 BZV,0.6179129069470708
6878,B 2326 BZV,0.6179129069470708
6879,B 2326 BZV,0.6179129069470708
6880,B 2326 BZV,0.6179129069470708
6881,B 2326 BZV,0.6179129069470708
6882,B 2326 BZV,0.6179129069470708
6883,B 2326 BZV,0.6179129069470708
6884,B 2326 BZV,0.6179129069470708
6885,B 2326 BZV,0.6179129069470708
6886,B 2326 BZV,0.6179129069470708
6887,B 2326 BZV,0.6179129069470708
6888,B 2326 BZV,0.6179129069470708
6889,B 2326 BZV,0.6179129069470708
6890,B 2326 BZV,0.6179129069470708
6891,B 2326 BZV,0.6179129069470708
6892,B 2326 BZV,0.6179129069470708
6893,B 2326 BZV,0.6179129069470708
6894,B 2326 BZV,0.6179129069470708
6895,B 2326 BZV,0.6179129069470708
6896,B 2326 BZV,0.6179129069470708
6897,B 2326 BZV,0.6179129069470708
6898,B 2326 BZV,0.6179129069470708
6899,B 2326 BZV,0.6179129069470708
6900,B 2326 BZV,0.6179129069470708
6901,B 2326 BZV,0.6179129069470708
6902,B 2326 BZV,0.6179129069470708
6903,B 2326 BZV,0.6179129069470708
6904,B 2326 BZV,0.6179129069470708
6905,B 2326 BZV,0.6179129069470708
6906,B 2326 BZV,0.6179129069470708
6908,B 2326 BZI,0.6710906025627055
6909,B 2326 BZI,0.6710906025627055
6910,B 2326 BZI,0.6710906025627055
6911,B 2326 BZI,0.6710906025627055
6912,B 2326 BZI,0.6710906025627055
6913,B 2326 BZI,0.6710906025627055
6914,B 2326 BZI,0.6710906025627055
6915,B 2326 BZI,0.6710906025627055
6916,B 2326 BZI,0.6710906025627055
6917,B 2326 BZI,0.6710906025627055
6918,B 2326 BZI,0.6710906025627055
6919,B 2326 BZI,0.6710906025627055
6920,B 2326 BZI,0.6710906025627055
6921,B 2326 BZI,0.6710906025627055
6922,B 2326 BZI,0.6710906025627055
6923,B 2326 BZI,0.6710906025627055
6924,B 2326 BZI,0.6710906025627055
6925,B 2326 BZI,0.6710906025627055
6926,B 2326 BZI,0.6710906025627055
6927,B 2326 BZI,0.6710906025627055
6928,B 2326 BZI,0.6710906025627055
6929,B 2326 BZI,0.6710906025627055
6930,B 2326 BZI,0.6710906025627055
6931,B 2326 BZI,0.6710906025627055
6932,B 2326 BZI,0.6710906025627055
6933,B 2326 BZI,0.6710906025627055
6934,B 2326 BZI,0.6710906025627055
6935,B 2326 BZI,0.6710906025627055
6936,B 2326 BZI,0.6710906025627055
6937,B 2326 BZI,0.6710906025627055
6938,B 2326 BZI,0.6710906025627055
6939,B 2326 BZI,0.6710906025627055
6940,B 2326 BZI,0.6710906025627055
6941,B 2326 BZI,0.6710906025627055
6942,B 2326 BZI,0.6710906025627055
6943,B 2326 BZI,0.6710906025627055
6944,B 2326 BZI,0.6710906025627055
6945,B 2326 BZI,0.6710906025627055
6946,B 2326 BZI,0.6710906025627055
6947,B 2326 BZI,0.6710906025627055
6948,B 2326 BZI,0.6710906025627055
6949,B 2326 BZI,0.6710906025627055
6950,B 2326 BZI,0.6710906025627055
6951,B 2326 BZI,0.6710906025627055
6952,B 2326 BZI,0.6710906025627055
6953,B 2326 BZI,0.6710906025627055
6954,B 2326 BZI,0.6710906025627055
6955,B 2326 BZI,0.6710906025627055
6956,B 2326 BZI,0.6710906025627055
6957,B 2326 BZI,0.6710906025627055
6958,B 2326 BZI,0.6710906025627055
6959,B 2326 BZI,0.6710906025627055
6960,B 2326 BZI,0.6710906025627055
6961,B 2326 BZI,0.6710906025627055
6962,B 2326 BZI,0.6710906025627055
12047,B 5625 BK,0.7725261800158463
12048,B 5625 BK,0.7725261800158463
12049,B 5625 BK,0.7725261800158463
12050,B 5625 BK,0.7725261800158463
12051,B 5625 BK,0.7725261800158463
12052,B 5625 BK,0.7725261800158463
12053,B 5625 BK,0.7725261800158463
12054,B 5625 BK,0.7725261800158463
12055,B 5625 BK,0.7725261800158463
12056,B 5625 BK,0.7725261800158463
12057,B 5625 BK,0.7725261800158463
12058,B 5625 BK,0.7725261800158463
12059,B 5625 BK,0.7725261800158463
12060,B 5625 BK,0.7725261800158463
12061,B 5625 BK,0.7725261800158463
12062,B 5625 BK,0.7725261800158463
12063,B 5625 BK,0.7725261800158463
12064,B 5625 BK,0.7725261800158463
12065,B 5625 BK,0.7725261800158463
12066,B 5625 BK,0.7725261800158463
12067,B 5625 BK,0.7725261800158463
12068,B 5625 BK,0.7725261800158463
12069,B 5625 BK,0.7725261800158463
12070,B 5625 BK,0.7725261800158463
12071,B 5625 BK,0.7725261800158463
12072,B 5625 BK,0.7725261800158463
12073,B 5625 BK,0.7725261800158463
12074,B 5625 BK,0.7725261800158463
12075,B 5625 BK,0.7725261800158463
12076,B 5625 BK,0.7725261800158463
12077,B 5625 BK,0.7725261800158463
12078,B 5625 BK,0.7725261800158463
12079,B 5625 BK,0.7725261800158463
12080,B 5625 BK,0.7725261800158463
12081,B 5625 BK,0.7725261800158463
12082,B 5625 BK,0.7725261800158463
12083,B 5625 BK,0.7725261800158463
12084,B 5625 BK,0.7725261800158463
12085,B 5625 BK,0.7725261800158463
12087,B 5625 BKO,0.4697555801387764
12088,B 5625 BKO,0.4697555801387764
12089,B 5625 BKO,0.4697555801387764
12090,B 5625 BKO,0.4697555801387764
12091,B 5625 BKO,0.4697555801387764
12092,B 5625 BKO,0.4697555801387764
12093,B 5625 BKO,0.4697555801387764
12094,B 5625 BKO,0.4697555801387764
12095,B 5625 BKO,0.4697555801387764
12096,B 5625 BKO,0.4697555801387764
12097,B 5625 BKO,0.4697555801387764
12098,B 5625 BKO,0.4697555801387764
12099,B 5625 BKO,0.4697555801387764
12100,B 5625 BKO,0.4697555801387764
12101,B 5625 BKO,0.4697555801387764
12102,B 5625 BKO,0.4697555801387764
12103,B 5625 BKO,0.4697555801387764
12104,B 5625 BKO,0.4697555801387764
12105,B 5625 BKO,0.4697555801387764
12106,B 5625 BKO,0.4697555801387764
12107,B 5625 BKO,0.4697555801387764
12108,B 5625 BKO,0.4697555801387764
12109,B 5625 BKO,0.4697555801387764
12110,B 5625 BKO,0.4697555801387764
12111,B 5625 BKO,0.4697555801387764
12112,B 5625 BKO,0.4697555801387764
12113,B 5625 BKO,0.4697555801387764
12114,B 5625 BKO,0.4697555801387764
12115,B 5625 BKO,0.4697555801387764
12116,B 5625 BKO,0.4697555801387764
12117,B 5625 BKO,0.4697555801387764
12118,B 5625 BKO,0.4697555801387764
12119,B 5625 BKO,0.4697555801387764
12120,B 5625 BKO,0.4697555801387764
12121,B 5625 BKO,0.4697555801387764
12122,B 5625 BKO,0.4697555801387764
12123,B 5625 BKO,0.4697555801387764
12124,B 5625 BKO,0.4697555801387764
12125,B 5625 BKO,0.4697555801387764
12126,B 5625 BKO,0.4697555801387764
12127,B 5625 BKO,0.4697555801387764
12491,B 1568 BYD,0.8728487972197536
12537,B 1568 BYD,0.31556343640864026
12538,B 1568 BYD,0.31556343640864026
12539,B 1568 BYD,0.31556343640864026
12540,B 1568 BYD,0.31556343640864026
12541,B 1568 BYD,0.31556343640864026
12542,B 1568 BYD,0.31556343640864026
12543,B 1568 BYD,0.31556343640864026
12544,B 1568 BYD,0.31556343640864026
12545,B 1568 BYD,0.31556343640864026
12546,B 1568 BYD,0.31556343640864026
12547,B 1568 BYD,0.31556343640864026
12548,B 1568 BYD,0.31556343640864026
12549,B 1568 BYD,0.31556343640864026
12550,B 1568 BYD,0.31556343640864026
12551,B 1568 BYD,0.31556343640864026
12552,B 1568 BYD,0.31556343640864026
12553,B 1568 BYD,0.31556343640864026
12554,B 1568 BYD,0.31556343640864026
12555,B 1568 BYD,0.31556343640864026
12557,B 1568 BYD,0.7140416154461511
12558,B 1568 BYD,0.7140416154461511
12559,B 1568 BYD,0.7140416154461511
12560,B 1568 BYD,0.7140416154461511
12561,B 1568 BYD,0.7140416154461511
12562,B 1568 BYD,0.7140416154461511
12563,B 1568 BYD,0.7140416154461511
12564,B 1568 BYD,0.7140416154461511
12565,B 1568 BYD,0.7140416154461511
12566,B 1568 BYD,0.7140416154461511
12567,B 1568 BYD,0.7140416154461511
12568,B 1568 BYD,0.7140416154461511
12569,B 1568 BYD,0.7140416154461511
12570,B 1568 BYD,0.7140416154461511
12571,B 1568 BYD,0.7140416154461511
12572,B 1568 BYD,0.7140416154461511
12573,B 1568 BYD,0.7140416154461511
12574,B 1568 BYD,0.7140416154461511
12575,B 1568 BYD,0.7140416154461511
12576,B 1568 BYD,0.7140416154461511
12577,B 1568 BYD,0.7140416154461511
12578,B 1568 BYD,0.7140416154461511
12579,B 1568 BYD,0.7140416154461511
12580,B 1568 BYD,0.7140416154461511
12581,B 1568 BYD,0.7140416154461511
12582,B 1568 BYD,0.7140416154461511
12583,B 1568 BYD,0.7140416154461511
12584,B 1568 BYD,0.7140416154461511
12585,B 1568 BYD,0.7140416154461511
12586,B 1568 BYD,0.7140416154461511
12587,B 1568 BYD,0.7140416154461511
12588,B 1568 BYD,0.7140416154461511
12589,B 1568 BYD,0.7140416154461511
12590,B 1568 BYD,0.7140416154461511
12591,B 1568 BYD,0.7140416154461511
12592,B 1568 BYD,0.7140416154461511
12593,B 1568 BYD,0.7140416154461511
12594,B 1568 BYD,0.7140416154461511
12595,B 1568 BYD,0.7140416154461511
12596,B 1568 BYD,0.7140416154461511
12597,B 1568 BYD,0.7140416154461511
12598,B 1568 BYD,0.7140416154461511
12600,B 1568 BYD,0.7344527860503463
12601,B 1568 BYD,0.7344527860503463
12602,B 1568 BYD,0.7344527860503463
12603,B 1568 BYD,0.7344527860503463
12604,B 1568 BYD,0.7344527860503463
12605,B 1568 BYD,0.7344527860503463
12606,B 1568 BYD,0.7344527860503463
12607,B 1568 BYD,0.7344527860503463
12608,B 1568 BYD,0.7344527860503463
12609,B 1568 BYD,0.7344527860503463
12610,B 1568 BYD,0.7344527860503463
12611,B 1568 BYD,0.7344527860503463
12612,B 1568 BYD,0.7344527860503463
12613,B 1568 BYD,0.7344527860503463
12614,B 1568 BYD,0.7344527860503463
12615,B 1568 BYD,0.7344527860503463
12616,B 1568 BYD,0.7344527860503463
12617,B 1568 BYD,0.7344527860503463
12618,B 1568 BYD,0.7344527860503463
12619,B 1568 BYD,0.7344527860503463
12620,B 1568 BYD,0.7344527860503463
12621,B 1568 BYD,0.7344527860503463
12622,B 1568 BYD,0.7344527860503463
12623,B 1568 BYD,0.7344527860503463
12624,B 1568 BYD,0.7344527860503463
12625,B 1568 BYD,0.7344527860503463
12626,B 1568 BYD,0.7344527860503463
12627,B 1568 BYD,0.7344527860503463
12628,B 1568 BYD,0.7344527860503463
12629,B 1568 BYD,0.7344527860503463
12630,B 1568 BYD,0.7344527860503463
12631,B 1568 BYD,0.7344527860503463
12632,B 1568 BYD,0.7344527860503463
12633,B 1568 BYD,0.7344527860503463
12634,B 1568 BYD,0.7344527860503463
12635,B 1568 BYD,0.7344527860503463
12636,B 1568 BYD,0.7344527860503463
12637,B 1568 BYD,0.7344527860503463
12638,B 1568 BYD,0.7344527860503463
12639,B 1568 BYD,0.7344527860503463
12640,B 1568 BYD,0.7344527860503463
12839,B 6933 EL,0.7893349409897906
12840,B 6933 EL,0.7893349409897906
12841,B 6933 EL,0.7893349409897906
12842,B 6933 EL,0.7893349409897906
12843,B 6933 EL,0.7893349409897906
12844,B 6933 EL,0.7893349409897906
12845,B 6933 EL,0.7893349409897906
12846,B 6933 EL,0.7893349409897906
12847,B 6933 EL,0.7893349409897906
12848,B 6933 EL,0.7893349409897906
12849,B 6933 EL,0.7893349409897906
12850,B 6933 EL,0.7893349409897906
12851,B 6933 EL,0.7893349409897906
12852,B 6933 EL,0.7893349409897906
12853,B 6933 EL,0.7893349409897906
12854,B 6933 EL,0.7893349409897906
12855,B 6933 EL,0.7893349409897906
12856,B 6933 EL,0.7893349409897906
12857,B 6933 EL,0.7893349409897906
